subjID,is_control,eval_index,eval_id,eval_n_start_ts,rule_text,category,evidence,input_rule_rating,eval_n_end_ts
user_1594595046598,True,2,3,1594597805556,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,59,1594597818002
user_1594595046598,True,3,6,1594597818002,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,36,1594597903415
user_1594595046598,True,4,5,1594597903416,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,2,1594597983391
user_1594595046598,True,5,7,1594597983391,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,66,1594597993158
user_1594595046598,True,6,8,1594597993158,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,38,1594598001386
user_1594595046598,True,7,4,1594598001387,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,94,1594598008837
user_1594595046598,True,8,2,1594598008838,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,85,1594598048752
user_1595903977654,True,1,6,1595904214495,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1595904228834
user_1595903977654,True,2,3,1595904228835,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,21,1595904238828
user_1595903977654,True,3,8,1595904238829,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,23,1595904245178
user_1595903977654,True,4,7,1595904245178,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,78,1595904254427
user_1595903977654,True,5,5,1595904254428,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595904263244
user_1595903977654,True,6,2,1595904263244,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,100,1595904275976
user_1595903977654,True,7,1,1595904275977,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,65,1595904285664
user_1595903977654,True,8,4,1595904285664,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595904290536
user_1594246941320,False,1,1,1594247345699,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1594247356855
user_1594246941320,False,2,5,1594247356856,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594247363214
user_1594246941320,False,3,4,1594247363214,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,76,1594247372461
user_1594246941320,False,4,2,1594247372461,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,65,1594247385495
user_1594246941320,False,5,7,1594247385495,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,20,1594247392961
user_1594246941320,False,6,8,1594247392961,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,24,1594247398516
user_1594246941320,False,7,6,1594247398517,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1594247408668
user_1594246941320,False,8,3,1594247408668,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,1,1594247416484
user_1594330438464,True,1,7,1594330931443,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,27,1594330961794
user_1594330438464,True,2,1,1594330961794,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,7,1594330968742
user_1594330438464,True,3,6,1594330968742,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,37,1594330988020
user_1594330438464,True,4,5,1594330988021,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,42,1594330994130
user_1594330438464,True,5,4,1594330994131,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1594330999574
user_1594330438464,True,6,2,1594330999575,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,85,1594331017178
user_1594330438464,True,7,3,1594331017179,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,44,1594331030773
user_1594330438464,True,8,8,1594331030773,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,53,1594331042664
user_1595905648799,True,1,1,1595906067328,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,48,1595906081198
user_1595905648799,True,2,3,1595906081198,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,61,1595906247560
user_1595905648799,True,3,6,1595906247561,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,55,1595906266550
user_1595905648799,True,4,8,1595906266550,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,94,1595906276748
user_1595905648799,True,5,4,1595906276749,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,88,1595906285789
user_1595905648799,True,6,5,1595906285790,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595906296669
user_1595905648799,True,7,2,1595906296670,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,81,1595906305485
user_1595905648799,True,8,7,1595906305485,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,69,1595906320761
user_1594266680013,True,1,7,1594267196037,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,72,1594267225395
user_1594266680013,True,2,3,1594267225395,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,41,1594267239688
user_1594266680013,True,3,5,1594267239689,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594267246480
user_1594266680013,True,4,8,1594267246480,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,100,1594267255889
user_1594266680013,True,5,4,1594267255889,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1594267269531
user_1594266680013,True,6,1,1594267269532,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1594267276949
user_1594266680013,True,7,2,1594267276949,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,70,1594267289789
user_1594266680013,True,8,6,1594267289790,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1594267298457
user_1595917283064,True,1,8,1595917917075,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,78,1595917951803
user_1595917283064,True,2,6,1595917951803,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1595917987934
user_1595917283064,True,3,1,1595917987934,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1595917996379
user_1595917283064,True,4,2,1595917996379,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,1,1595918013386
user_1595917283064,True,5,7,1595918013386,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1595918024334
user_1595917283064,True,6,5,1595918024335,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595918031804
user_1595917283064,True,7,4,1595918031804,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595918050230
user_1595917283064,True,8,3,1595918050230,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,1,1595918064671
user_1594163005666,True,1,1,1594164189363,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1594164211145
user_1594163005666,True,2,7,1594164211146,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1594164229380
user_1594163005666,True,3,2,1594164229380,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,100,1594164241549
user_1594163005666,True,4,4,1594164241550,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1594164252975
user_1594163005666,True,5,8,1594164252975,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,28,1594164271791
user_1594163005666,True,6,5,1594164271791,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594164280994
user_1594163005666,True,7,6,1594164280995,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1594164291728
user_1594163005666,True,8,3,1594164291729,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,66,1594164309660
user_1595168694635,False,1,1,1595169242355,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,64,1595169249773
user_1595168694635,False,2,5,1595169249774,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,23,1595169255257
user_1595168694635,False,3,6,1595169255257,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,52,1595169274177
user_1595168694635,False,4,2,1595169274177,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,88,1595169287769
user_1595168694635,False,5,3,1595169287769,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,59,1595169302815
user_1595168694635,False,6,7,1595169302815,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,58,1595169320707
user_1595168694635,False,7,8,1595169320707,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,100,1595169331903
user_1595168694635,False,8,4,1595169331903,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,78,1595169336513
user_1595224427205,True,1,2,1595224922321,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,80,1595224951687
user_1595224427205,True,2,6,1595224951688,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,100,1595224963277
user_1595224427205,True,3,7,1595224963277,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,100,1595224983739
user_1595224427205,True,4,8,1595224983739,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,63,1595225003153
user_1595224427205,True,5,1,1595225003153,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1595225012306
user_1595224427205,True,6,4,1595225012307,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595225024294
user_1595224427205,True,7,3,1595225024294,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,21,1595225035675
user_1595224427205,True,8,5,1595225035676,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,4,1595225043180
user_1595910224786,True,1,6,1595910785822,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1595910801861
user_1595910224786,True,2,4,1595910801861,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595910817986
user_1595910224786,True,3,2,1595910817986,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,100,1595910849199
user_1595910224786,True,4,5,1595910849199,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595910858083
user_1595910224786,True,5,7,1595910858083,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1595910870543
user_1595910224786,True,6,1,1595910870543,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1595910876672
user_1595910224786,True,7,3,1595910876672,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,1,1595910887178
user_1595910224786,True,8,8,1595910887178,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,1,1595910897521
user_1595825676830,True,1,4,1595826243820,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595826260358
user_1595825676830,True,2,7,1595826260358,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,32,1595826282547
user_1595825676830,True,3,6,1595826282547,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,14,1595826305482
user_1595825676830,True,4,8,1595826305482,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,100,1595826317039
user_1595825676830,True,5,2,1595826317039,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,100,1595826338904
user_1595825676830,True,6,3,1595826338905,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,17,1595826350524
user_1595825676830,True,7,5,1595826350524,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595826360402
user_1595825676830,True,8,1,1595826360402,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1595826367258
user_1594428771401,False,1,2,1594429518744,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,97,1594429546134
user_1594428771401,False,2,3,1594429546134,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,65,1594429563955
user_1594428771401,False,3,8,1594429563955,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,24,1594429583848
user_1594428771401,False,4,4,1594429583848,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,29,1594429592982
user_1594428771401,False,5,1,1594429592982,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,33,1594429600668
user_1594428771401,False,6,5,1594429600668,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,9,1594429607024
user_1594428771401,False,7,7,1594429607025,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,60,1594429619385
user_1594428771401,False,8,6,1594429619386,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,45,1594429630919
user_1594857045526,False,1,3,1594857375456,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,65,1594857400602
user_1594857045526,False,2,5,1594857400603,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594857410065
user_1594857045526,False,3,8,1594857410065,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,34,1594857421508
user_1594857045526,False,4,4,1594857421509,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,86,1594857431213
user_1594857045526,False,5,6,1594857431214,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,57,1594857441549
user_1594857045526,False,6,2,1594857441549,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,31,1594857452467
user_1594857045526,False,7,7,1594857452467,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,43,1594857466833
user_1594857045526,False,8,1,1594857466834,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,26,1594857476634
user_1595730646120,True,1,1,1595731003181,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,74,1595731025958
user_1595730646120,True,2,4,1595731025959,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595731031495
user_1595730646120,True,3,5,1595731031496,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,20,1595731041528
user_1595730646120,True,4,7,1595731041529,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1595731056260
user_1595730646120,True,5,8,1595731056261,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,91,1595731065964
user_1595730646120,True,6,2,1595731065965,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,6,1595731075867
user_1595730646120,True,7,3,1595731075867,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,79,1595731090044
user_1595730646120,True,8,6,1595731090045,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,18,1595731104380
user_1595384136811,True,1,3,1595453940927,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,60,1595454107842
user_1595384136811,True,2,2,1595454107842,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,92,1595454120684
user_1595384136811,True,3,7,1595454120684,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,58,1595454127400
user_1595384136811,True,4,8,1595454127400,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,31,1595454139782
user_1595384136811,True,5,5,1595454139783,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595454146406
user_1595384136811,True,6,1,1595454146406,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,11,1595454151946
user_1595384136811,True,7,6,1595454151946,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,84,1595454158102
user_1595384136811,True,8,4,1595454158103,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595454164588
user_1594160371137,False,1,8,1594160702905,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,69,1594160712301
user_1594160371137,False,2,5,1594160712301,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,63,1594160721541
user_1594160371137,False,3,6,1594160721541,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,34,1594160723298
user_1594160371137,False,4,7,1594160723298,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,66,1594160725817
user_1594160371137,False,5,1,1594160725817,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,36,1594160729955
user_1594160371137,False,6,3,1594160729955,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,65,1594160735037
user_1594160371137,False,7,4,1594160735037,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,36,1594160737048
user_1594160371137,False,8,2,1594160737048,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,78,1594160738934
user_1594165656421,True,1,2,1594165873331,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,4,1594165880509
user_1594165656421,True,2,4,1594165880509,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1594165884528
user_1594165656421,True,3,1,1594165884528,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1594165887329
user_1594165656421,True,4,8,1594165887329,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,1,1594165890025
user_1594165656421,True,5,5,1594165890026,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594165892885
user_1594165656421,True,6,3,1594165892885,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,1,1594165895995
user_1594165656421,True,7,6,1594165895995,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1594165898423
user_1594165656421,True,8,7,1594165898423,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1594165901664
user_1594969269956,False,1,6,1594969762281,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,66,1594969809215
user_1594969269956,False,2,4,1594969809215,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,66,1594969904393
user_1594969269956,False,3,8,1594969904394,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,35,1594969908588
user_1594969269956,False,4,3,1594969908589,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,70,1594969911310
user_1594969269956,False,5,2,1594969911310,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,74,1594969914810
user_1594969269956,False,6,1,1594969914811,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,67,1594969920274
user_1594969269956,False,7,7,1594969920274,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,17,1594969923283
user_1594969269956,False,8,5,1594969923284,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,82,1594969927290
user_1595989201462,False,1,1,1595989618287,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1595989638864
user_1595989201462,False,2,8,1595989638865,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,43,1595989676585
user_1595989201462,False,3,6,1595989676585,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,73,1595989696151
user_1595989201462,False,4,2,1595989696152,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,74,1595989713343
user_1595989201462,False,5,3,1595989713343,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,49,1595989732365
user_1595989201462,False,6,7,1595989732365,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,76,1595989745293
user_1595989201462,False,7,5,1595989745294,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595989803210
user_1595989201462,False,8,4,1595989803210,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595989808638
user_1594923000872,False,1,1,1594923474133,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,26,1594923500904
user_1594923000872,False,2,8,1594923500904,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,60,1594923510119
user_1594923000872,False,3,7,1594923510119,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,71,1594923518712
user_1594923000872,False,4,5,1594923518713,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,32,1594923530078
user_1594923000872,False,5,2,1594923530078,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,64,1594923541339
user_1594923000872,False,6,4,1594923541340,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,29,1594923547922
user_1594923000872,False,7,6,1594923547922,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,25,1594923556020
user_1594923000872,False,8,3,1594923556020,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,63,1594923564749
user_1595203163633,True,1,8,1595203639349,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,1,1595203653556
user_1595203163633,True,2,6,1595203653556,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,100,1595203662360
user_1595203163633,True,3,1,1595203662360,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1595203672556
user_1595203163633,True,4,4,1595203672556,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595203686353
user_1595203163633,True,5,3,1595203686354,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,40,1595203698676
user_1595203163633,True,6,5,1595203698676,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,3,1595203705574
user_1595203163633,True,7,2,1595203705575,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,89,1595203716926
user_1595203163633,True,8,7,1595203716926,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,84,1595203723592
user_1594234033507,True,1,1,1594234415563,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,23,1594234427398
user_1594234033507,True,2,7,1594234427398,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,26,1594234442320
user_1594234033507,True,3,6,1594234442320,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,25,1594234448787
user_1594234033507,True,4,2,1594234448787,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,42,1594234456761
user_1594234033507,True,5,3,1594234456761,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,41,1594234472385
user_1594234033507,True,6,5,1594234472385,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,30,1594234477318
user_1594234033507,True,7,4,1594234477318,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,89,1594234491131
user_1594234033507,True,8,8,1594234491131,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,35,1594234504661
user_1594956097919,False,1,4,1594956412296,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,83,1594956428327
user_1594956097919,False,2,6,1594956428327,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,59,1594956459660
user_1594956097919,False,3,1,1594956459661,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,45,1594956472434
user_1594956097919,False,4,3,1594956472434,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,32,1594956476421
user_1594956097919,False,5,5,1594956476421,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,40,1594956485436
user_1594956097919,False,6,2,1594956485436,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,66,1594956490737
user_1594956097919,False,7,8,1594956490738,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,65,1594956499554
user_1594956097919,False,8,7,1594956499555,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,59,1594956509630
user_1595280037347,False,1,1,1595280581922,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,38,1595280631834
user_1595280037347,False,2,2,1595280631834,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,72,1595280648094
user_1595280037347,False,3,6,1595280648094,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,60,1595280659981
user_1595280037347,False,4,8,1595280659981,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,65,1595280682858
user_1595280037347,False,5,4,1595280682858,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,68,1595280692366
user_1595280037347,False,6,5,1595280692366,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,48,1595280697363
user_1595280037347,False,7,3,1595280697363,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,56,1595280718913
user_1595280037347,False,8,7,1595280718913,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,46,1595280730202
user_1594161195068,False,1,1,1594161830968,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,50,1594161870726
user_1594161195068,False,2,4,1594161870727,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1594161890409
user_1594161195068,False,3,3,1594161890410,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,79,1594161908206
user_1594161195068,False,4,5,1594161908207,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594161914976
user_1594161195068,False,5,7,1594161914976,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,76,1594161935485
user_1594161195068,False,6,2,1594161935485,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,100,1594161951320
user_1594161195068,False,7,8,1594161951320,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,86,1594161974975
user_1594161195068,False,8,6,1594161974975,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,60,1594161985999
