Subject,Condition,Trial index,Code block,Trial catches fish,Subject response,FINAL - total mechanisms,FINAL - total shape references,FINAL - abstract shape references,FINAL - concrete shape references,FINAL - total color references,FINAL - abstract color references,FINAL - concrete color references,FINAL - total purple dot references,FINAL - abstract purple dot references,FINAL - concrete purple dot references
user_1595892034692,Explain,3,2,0,Because the bottom half is too round,0,1,1,0,0,0,0,0,0,0
user_1595892034692,Explain,4,2,1,Because it is pointy at the bottom,0,1,1,0,0,0,0,0,0,0
user_1595892034692,Explain,5,2,1,Because the bottom shape has a corner to it,0,1,1,0,0,0,0,0,0,0
user_1595892034692,Explain,6,2,0,Because there were no corners on the bottom part of the lure,0,1,1,0,0,0,0,0,0,0
user_1595892034692,Explain,7,2,1,because the bottom shape has corners on it,0,1,1,0,0,0,0,0,0,0
user_1595892034692,Explain,8,2,0,Because there were no corners on the bottom shape of the lure,0,1,1,0,0,0,0,0,0,0
user_1594595046598,Describe,1,2,1,"A red water drop shaped lure with a purple circle shaped lure on it, then another yellow triangle shaped lure attached underneath them.",0,2,0,2,2,0,2,1,0,1
user_1594595046598,Describe,2,2,0,A green circle shaped lure attached above a smaller blue water drop shaped lure,0,2,0,2,2,0,2,0,0,0
user_1594595046598,Describe,3,2,0,"A yellow rhombus on a green circle, a small purole dot on the green circle",0,2,0,2,2,0,2,1,0,1
user_1594595046598,Describe,4,2,1,A blue oval shaped lure above a yellow star which has a purple dot on it,0,2,0,2,2,0,2,1,0,1
user_1594595046598,Describe,5,2,1,"a red circle with a purple circle on it, a green rhombus with a purple dot is attached underneath",0,2,0,2,2,0,2,2,0,2
user_1594595046598,Describe,6,2,0,a blue star on a red circle,0,2,0,2,2,0,2,0,0,0
user_1594595046598,Describe,7,2,1,"A yellow rhombus with a purple circle on it, a blue rhombus is attached underneath",0,2,0,2,2,0,2,1,0,1
user_1594595046598,Describe,8,2,0,"A green triangle with a purple circle on the left upper corner, a red oval with a purple dot is attached underneath",0,2,0,2,2,0,2,2,0,2
user_1595903977654,Describe,1,2,1,It is a red teardrop with a triangle pointing downwards at the bottom,0,2,0,2,,0,,0,0,0
user_1595903977654,Describe,2,2,0,It is a circle on the top and a teardrop at the bottom,0,2,0,2,0,0,0,0,0,0
user_1595903977654,Describe,3,2,0,It is a diamond at the top and a circle at the bottom.,0,2,0,2,0,0,0,0,0,0
user_1595903977654,Describe,4,2,1,It is an oval at the top and star at the bottom,0,2,0,2,0,0,0,0,0,0
user_1595903977654,Describe,5,2,1,It is a circle at the top with a diamond at the bottom,0,2,0,2,0,0,0,0,0,0
user_1595903977654,Describe,6,2,0,It is a ninja star at the top with a circle at the bottom,0,2,0,2,0,0,0,0,0,0
user_1595903977654,Describe,7,2,1,It is two diamonds on top of each other,0,2,0,2,0,0,0,0,0,0
user_1595903977654,Describe,8,2,0,It is a triangle with an oval at the bottom,0,2,0,2,0,0,0,0,0,0
user_1594246941320,Explain,1,2,1,It may resemble what the fish eats.,1,0,0,0,0,0,0,0,0,0
user_1594246941320,Explain,2,2,0,different color or shapes than the fish is interested in.,,0,0,0,0,0,0,0,0,0
user_1594246941320,Explain,3,2,0,perhaps the fish does not like circles or the color green,0,1,0,1,1,0,1,0,0,0
user_1594246941320,Explain,4,2,1,the bottom lure is yellow which may appeal,,0,0,0,1,0,1,0,0,0
user_1594246941320,Explain,5,2,1,orange with purple dot top part,0,0,0,0,1,0,1,1,0,1
user_1594246941320,Explain,6,2,0,no yellow lower part or orange upper part,0,0,0,0,2,0,2,0,0,0
user_1594246941320,Explain,7,2,1,yellow with purple dot upper or angular bottom,0,1,1,0,1,0,1,1,0,1
user_1594246941320,Explain,8,2,0,round orange lower part,0,1,1,0,1,0,1,0,0,0
user_1594330438464,Describe,1,2,1,"On top is a red tear-drop shape with a small purple circle on the top left side. Underneath it is a yellow, small upside down triangle.",0,2,0,2,2,0,2,1,0,1
user_1594330438464,Describe,2,2,0,On top is a green circle with a blue tear-drop shape underneath.,0,2,0,2,2,0,2,0,0,0
user_1594330438464,Describe,3,2,0,On top is a yellow diamond with a small green circle attached on the bottom corner. In that green circle is a purple dot on the bottom right quadrant of it.,0,2,0,2,2,0,2,1,0,1
user_1594330438464,Describe,4,2,1,"On top is a vertically elongated circle. On the bottom is a yellow shape of a star (similar to the north star), Also with a purple dot on the top right side (above the middle of the shape).",0,3,1,2,1,0,1,1,0,1
user_1594330438464,Describe,5,2,1,"On top is a red circle with a purple dot, just a little bit to the right of the center's middle. Attached on the bottom is a small green diamond, also with a purple circle closer to the right lateral side of the shape.",0,2,0,2,2,0,2,,0,
user_1594330438464,Describe,6,2,0,"On top is a blue star, with a red circle attached underneath.",0,2,0,2,2,0,2,0,0,0
user_1594330438464,Describe,7,2,1,On top is a yello diamond with a purple dot on the top right quadrant of it (closer to the edge). Attached to it is a blue diamond.,0,2,0,2,2,0,2,1,0,1
user_1594330438464,Describe,8,2,0,"On top is an upside down green triangle with a purple circle very close to the top left corner of it. Attached is a red, elongated circle with the same purple dot on the left side.",0,2,0,2,2,0,2,,0,
user_1595905648799,Describe,1,2,1,The top is red and shaped like a teardrop but has a purple circle on the left side. Under it is an upside-down yellow triangle.,0,2,0,2,2,0,2,1,0,1
user_1595905648799,Describe,2,2,0,"The top portion is a green circle and it rests on the bottom portion, which is a blue teardrop.",0,2,0,2,2,0,2,0,0,0
user_1595905648799,Describe,3,2,0,The top portion is a yellow diamond and the bottom portion is a small green circle with an even smaller red circle inside of it.,0,2,0,2,2,0,2,1,0,1
user_1595905648799,Describe,4,2,1,The top portion is a blue oval and the bottom is a yellow star with a red circle in it.,0,2,0,2,2,0,2,1,0,1
user_1595905648799,Describe,5,2,1,"The top portion is a red circle with a smaller, purple circle inside of it resting on a green diamond with a red circle inside of it.",0,2,0,2,2,0,2,,0,
user_1595905648799,Describe,6,2,0,The top is a blue star resting on a red circle.,0,2,0,2,2,0,2,0,0,0
user_1595905648799,Describe,7,2,1,"The top portion is a yellow diamond with a purple circle inside of it, resting on top of a smaller blue diamond.",0,2,0,2,2,0,2,1,0,1
user_1595905648799,Describe,8,2,0,"The top is an inverted green triangle with a smaller purple circle inside of it, resting on a red oval with a smaller purple circle inside of it.",0,2,0,2,2,0,2,2,0,2
user_1594266680013,Describe,1,2,1,"a red teardrop, on top of a yellow triangle, with a purple circle in it.",0,2,0,2,2,0,2,1,0,1
user_1594266680013,Describe,2,2,0,a green circle on top of a blue teardrop,0,2,0,2,2,0,2,0,0,0
user_1594266680013,Describe,3,2,0,a yellow diamond on top of a green circle with a smaller red circle in it,0,2,0,2,2,0,2,1,0,1
user_1594266680013,Describe,4,2,1,a blue oal on top of a yellow 4-pointed star with a red circle in it,0,2,0,2,2,0,2,1,0,1
user_1594266680013,Describe,5,2,1,a red circle with a smaller purple circle in it on top of a green diamond with a red circle in it,0,2,0,2,2,0,2,2,0,2
user_1594266680013,Describe,6,2,0,a blue 4-pointed star on top of a red circle,0,2,0,2,2,0,2,0,0,0
user_1594266680013,Describe,7,2,1,a yellow diamond with a small purple circle in it on top of a smaller blue diamond,0,2,0,2,2,0,2,1,0,1
user_1594266680013,Describe,8,2,0,a green upside down triangle with a small purple circle in it on top of a red oval with a small purple circle in it,0,2,0,2,2,0,2,2,0,2
user_1595917283064,Describe,1,2,1,"the lure combination has two parts. One being a red teardrop shape part, and the other a yellow upside-down triangle. My friend caught a fish with this combination.",0,2,0,2,2,0,2,0,0,0
user_1595917283064,Describe,2,2,0,Green circle part connected to a smaller blue teardrop shaped part.,0,2,0,2,2,0,2,0,0,0
user_1595917283064,Describe,3,2,0,diamond shaped yellow piece on top of smaller green circular piece that has a red dot on the bottom right side,0,2,0,2,2,0,2,,0,
user_1595917283064,Describe,4,2,1,Blue oval piece connected to smaller star shaped piece with a red dot in the middle right side of it,0,2,0,2,,0,,1,0,1
user_1595917283064,Describe,5,2,1,Circular red piece with purple dot in the middle connected to diamond green piece with red dot in the middle right side of it,0,2,0,2,2,0,2,2,0,2
user_1595917283064,Describe,6,2,0,Blue large star shaped piece connected to small red circular shaped piece,0,2,,,2,0,2,0,0,0
user_1595917283064,Describe,7,2,1,Large yellow diamond piece with a purple dot in its upper right side and it is connected to a smaller blue diamond piece,0,2,0,2,2,0,2,1,0,1
user_1595917283064,Describe,8,2,0,"Upside down large green triangle piece with a purple dot in its upper left side, connected to a smaller red oval piece with a purple dot in the middle left side of it",0,2,0,2,2,0,2,2,0,2
user_1594163005666,Describe,1,2,1,A red circle in the middle with a small purple dot on the left top of the red circle. Two triangles attached to the red circle. The larger triangle attached on top of circle has same color with red circle and the relative small triangle is in yellow at the bottom.,0,3,0,3,2,0,2,1,0,1
user_1594163005666,Describe,2,2,0,Large green circle is attached with a blue triangle circle complex at the bottom.,0,2,0,2,2,0,2,0,0,0
user_1594163005666,Describe,3,2,0,A diamond square shape in yellow is attached with a small green circle at the bottom with a smaller red dot on the right corner of small green circle.,0,2,0,2,2,0,2,1,0,1
user_1594163005666,Describe,4,2,1,The oval shape in blue is attached with the 4-angle yellow star and a small red dot is located on the center to the right of that yellow star.,0,2,0,2,2,0,2,1,0,1
user_1594163005666,Describe,5,2,1,The large red circle which has a tiny purple dot at the center (slightly deviated to the down right) is attached with the small green diamond shape which also has a tiny purple dot that slightly deviate to the right.,0,2,0,2,2,0,2,2,0,2
user_1594163005666,Describe,6,2,0,A 4-angle blue star is attched with a small red circle at the bottom.,0,2,0,2,2,0,2,0,0,0
user_1594163005666,Describe,7,2,1,"A large yellow diamond is attached by a small blue diamond at the bottom, and a tiny purple red dot is located on the large yellow diamond that is slightly deviated to the top right.",0,2,0,2,2,0,2,1,0,1
user_1594163005666,Describe,8,2,0,"A large green triangle which the vertex, pointing downward, is connected with a small red oval shape. A tiny purple dot is located at the left corner of green triangle and an another purple dot is slightly deviated to the left on the small red oval.",0,2,0,2,2,0,2,2,0,2
user_1595168694635,Explain,1,2,1,"This is the first example so I do not have a reference as to why it worked. Perhaps it is the roundness of it, organic shapes are more lifelike.",,1,1,0,0,0,0,0,0,0
user_1595168694635,Explain,2,2,0,"Coloring? Cool colors under water seems very,,,, unappealing. it'd just blend with rest of the environment.it has a rather unnatural form as well.",,,,0,1,1,0,0,0,0
user_1595168694635,Explain,3,2,0,"Too sharp, the bridge between the square and the circle is too unnatural.",0,3,1,2,0,0,0,0,0,0
user_1595168694635,Explain,4,2,1,it could pass for an insect.,1,0,0,0,0,0,0,0,0,0
user_1595168694635,Explain,5,2,1,"i honestly have no idea man, maybe its the red???",0,0,0,0,1,0,1,0,0,0
user_1595168694635,Explain,6,2,0,too many edges,0,1,1,0,0,0,0,0,0,0
user_1595168694635,Explain,7,2,1,i want to beat her up? Why is she doing this to me. Maybe its the color. yellow and blue are nice and have shown to have worked twice.,0,0,0,0,2,0,2,0,0,0
user_1595168694635,Explain,8,2,0,because fish hate her. Also maybe its forbidden to have dots in a sharp top/ round bottom combinaiton,0,,,0,0,0,0,,0,
user_1595224427205,Describe,1,2,1,The lure combination is a red teardrop with a small purple circle on the upper left and an upside-down yellow triangle on the bottom,0,2,0,2,2,0,2,1,0,1
user_1595224427205,Describe,2,2,0,A green circle with a blue teardrop hanging off the bottom,0,2,0,2,2,0,2,0,0,0
user_1595224427205,Describe,3,2,0,"A yellow diamond with a green circle hanging off it and in the green circle, a small purple dot.",0,2,0,2,2,0,2,1,0,1
user_1595224427205,Describe,4,2,1,A sideways blue oval and a yellow star hanging off with a purple circle inside it.,0,2,0,2,2,0,2,1,0,1
user_1595224427205,Describe,5,2,1,A red circle with a smaller purple circle inside it and hanging off the red circle a green diamond with another small purple circle inside it.,0,2,0,2,2,0,2,2,0,2
user_1595224427205,Describe,6,2,0,A blue star shape and hanging off of it a red circle.,0,2,0,2,2,0,2,0,0,0
user_1595224427205,Describe,7,2,1,A big yellow diamond with a small purple circle in it and a smaller blue diamond hanging off it.,0,2,0,2,2,0,2,1,0,1
user_1595224427205,Describe,8,2,0,An upside down green triangle with a purple circle inside it and hanging off of the triangle a sideways red oval with another small purple circle inside it.,0,2,0,2,2,0,2,2,0,2
user_1595910224786,Describe,1,2,1,icecream cone with a topping,0,1,1,0,0,0,0,0,0,0
user_1595910224786,Describe,2,2,0,circle on top of droplet,0,2,0,2,0,0,0,0,0,0
user_1595910224786,Describe,3,2,0,diamond on top of circle with inner circle,0,2,0,2,0,0,0,1,0,1
user_1595910224786,Describe,4,2,1,blue circle on top of a yellow star with a red circle inside,0,2,0,2,2,0,2,1,0,1
user_1595910224786,Describe,5,2,1,red circle with inner circle at right midline on top of green diamond with inner circle at right midline,0,2,0,2,2,0,2,,0,
user_1595910224786,Describe,6,2,0,blue start on top of red circle,0,2,0,2,2,0,2,0,0,0
user_1595910224786,Describe,7,2,1,"yellow diamond with inner circle above midline and on the right, sitting on top of a blue diamond",0,2,0,2,2,0,2,1,0,1
user_1595910224786,Describe,8,2,0,"green triangle with inner circle above midline on the left, sitting on top of a red oval with inner circle at left midline",0,2,0,2,2,0,2,2,0,2
user_1595825676830,Describe,1,2,1,"A small purple circle towards the left, inside of a red teardrop, which is on top of a yellow upside down triangle.",0,2,0,2,2,0,2,1,0,1
user_1595825676830,Describe,2,2,0,A green circle above a small blue tear drop.,0,2,0,2,2,0,2,0,0,0
user_1595825676830,Describe,3,2,0,"A yellow diamond above a small green circle with a small purple circle in the green circle, towards the bottom right.",0,2,0,2,2,0,2,1,0,1
user_1595825676830,Describe,4,2,1,"A blue oval above a yellow star with a small purple circle within the star, towards the middle-right.",0,2,0,2,2,0,2,1,0,1
user_1595825676830,Describe,5,2,1,"A big red circle with a smaller purple circle inside of it, on top of a green diamond with a even smaller purple circle in it.",0,2,0,2,2,0,2,2,0,2
user_1595825676830,Describe,6,2,0,A blue star above a red circle.,0,2,0,2,2,0,2,0,0,0
user_1595825676830,Describe,7,2,1,"A yellow diamond with a purple circle inside towards the top right, above a smaller blue diamond.",0,2,0,2,2,0,2,1,0,1
user_1595825676830,Describe,8,2,0,"An upside down green triangle with a purple circle inside towards the top left, above a red oval with a smaller purple circle inside of it.",0,2,0,2,2,0,2,2,0,2
user_1594428771401,Explain,1,2,1,"The color stands out, therefore the fish might've thought it was another fish.",1,0,0,0,0,0,0,0,0,0
user_1594428771401,Explain,2,2,0,"Since the object is circular, it might've been harder for certain fishes to grasp it.",1,,,0,0,0,0,0,0,0
user_1594428771401,Explain,3,2,0,The object might've seem too sharp for them to try and grasp it.,1,,,0,0,0,0,0,0,0
user_1594428771401,Explain,4,2,1,The color might've appealed to the fish and was easy for them to grasp.,,0,0,0,,,0,0,0,0
user_1594428771401,Explain,5,2,1,The color is appealing and it's easier for the fish to grasp.,,0,0,0,,,0,0,0,0
user_1594428771401,Explain,6,2,0,The upper part of it might've seemed too dangerous and sharp.,1,,,0,0,0,0,0,0,0
user_1594428771401,Explain,7,2,1,The piece looks small and might've looked like a smaller fish.,1,0,0,0,0,0,0,0,0,0
user_1594428771401,Explain,8,2,0,"If the fishes were smaller, this might've been too big for them to bite on.",1,0,0,0,0,0,0,0,0,0
user_1594857045526,Explain,1,2,1,colorful so catching to the eye,1,0,0,0,,,0,0,0,0
user_1594857045526,Explain,2,2,0,looks green like a plant,0,0,0,0,,,1,0,0,0
user_1594857045526,Explain,3,2,0,Maybe its the green color on the lure,0,0,0,0,1,0,1,0,0,0
user_1594857045526,Explain,4,2,1,There are three different shapes,0,0,0,0,0,0,0,0,0,0
user_1594857045526,Explain,5,2,1,Main shape on the lure is red,0,0,0,0,1,0,1,0,0,0
user_1594857045526,Explain,6,2,0,Only two different shapes,0,0,0,0,0,0,0,0,0,0
user_1594857045526,Explain,7,2,1,The purple dot/circle is on the larger shape,0,0,0,0,0,0,0,1,0,1
user_1594857045526,Explain,8,2,0,The main shape is a triangle,0,1,0,1,0,0,0,0,0,0
user_1595730646120,Describe,1,2,1,red tear drop with purple and a yellow triangle,0,2,0,2,2,0,2,,0,
user_1595730646120,Describe,2,2,0,green circle with blue tear drop,0,2,0,2,2,0,2,0,0,0
user_1595730646120,Describe,3,2,0,yellow diamond with green olive,0,2,1,1,2,0,2,,,0
user_1595730646120,Describe,4,2,1,blue oval and yellow star with red dot,0,2,0,2,2,0,2,1,0,1
user_1595730646120,Describe,5,2,1,red circle with purple dot and green diamond with purple dot,0,2,0,2,2,0,2,2,0,2
user_1595730646120,Describe,6,2,0,blue star and red circle,0,2,0,2,2,0,2,0,0,0
user_1595730646120,Describe,7,2,1,yellow diamond with purple circle and blue diamond,0,2,0,2,2,0,2,1,0,1
user_1595730646120,Describe,8,2,0,green triangle with purple dot and red oval with purple dot,0,2,0,2,2,0,2,2,0,2
user_1595384136811,Describe,1,2,1,"yellow downward facing triangle, red teardrop shape on top with a purple circle in it",0,2,0,2,2,0,2,1,0,1
user_1595384136811,Describe,2,2,0,green circle with blue teardrop under it,0,2,0,2,2,0,2,0,0,0
user_1595384136811,Describe,3,2,0,yellow diamond with small green circle under it and red circle inside of that,0,2,0,2,2,0,2,1,0,1
user_1595384136811,Describe,4,2,1,blue oval with a yellow star under it and a red dot inside,0,2,0,2,2,0,2,1,0,1
user_1595384136811,Describe,5,2,1,"red circle with purple circle within, green diamond under it with a red circle within",0,2,0,2,2,0,2,2,0,2
user_1595384136811,Describe,6,2,0,blue star with red circle under it,0,2,0,2,2,0,2,0,0,0
user_1595384136811,Describe,7,2,1,"yellow diamond with purple circle inside, blue diamond under it",0,2,0,2,2,0,2,1,0,1
user_1595384136811,Describe,8,2,0,"green upside down triangle with a purple circle inside, red oval under it with purple circle inside",0,2,0,2,2,0,2,,0,
user_1594160371137,Explain,1,2,1,This one worked for this fish type,0,0,0,0,0,0,0,0,0,0
user_1594160371137,Explain,2,2,0,Not sure,0,0,0,0,0,0,0,0,0,0
user_1594160371137,Explain,3,2,0,not sure,0,0,0,0,0,0,0,0,0,0
user_1594160371137,Explain,4,2,1,"maybe the size, must be bigger",0,0,0,0,0,0,0,0,0,0
user_1594160371137,Explain,5,2,1,red color,0,0,0,0,1,0,1,0,0,0
user_1594160371137,Explain,6,2,0,"blue not attractive m
 aybe",,0,0,0,1,0,1,0,0,0
user_1594160371137,Explain,7,2,1,yellow also works,0,0,0,0,1,0,1,0,0,0
user_1594160371137,Explain,8,2,0,green is not attractive maybe,,0,0,0,1,0,1,0,0,0
user_1594165656421,Describe,1,2,1,red ice cream shapen with a purple circle and yellow triangle,0,2,1,1,,0,,1,0,1
user_1594165656421,Describe,2,2,0,"green circle, blue ice cream cone shape",0,2,1,1,2,0,2,0,0,0
user_1594165656421,Describe,3,2,0,yellow diamond and green circle with a purple circle,0,2,0,2,2,0,2,1,0,1
user_1594165656421,Describe,4,2,1,blue oval and yellow star with a purple circle,0,2,0,2,2,0,2,1,0,1
user_1594165656421,Describe,5,2,1,red circle with a purple circle and green diamond with a purple circle,0,2,0,2,2,0,2,2,0,2
user_1594165656421,Describe,6,2,0,blue star red circle,0,2,0,2,2,0,2,0,0,0
user_1594165656421,Describe,7,2,1,yellow diamond with a purple circle blue diamond,0,2,0,2,2,0,2,1,0,1
user_1594165656421,Describe,8,2,0,green triangle with a purple circle and red oval with a purple circle,0,2,0,2,2,0,2,2,0,2
user_1594969269956,Explain,1,2,1,It's pretty red drop and yellow triangle,0,2,0,2,2,0,2,0,0,0
user_1594969269956,Explain,2,2,0,green circle and blue drop,0,2,0,2,2,0,2,0,0,0
user_1594969269956,Explain,3,2,0,the combination is not good,0,0,0,0,0,0,0,0,0,0
user_1594969269956,Explain,4,2,1,with the yellow bottom,0,0,0,0,1,0,1,0,0,0
user_1594969269956,Explain,5,2,1,The same red circle and green bottom,0,,0,,2,0,2,0,0,0
user_1594969269956,Explain,6,2,0,blue start and red circle,0,2,0,2,2,0,2,0,0,0
user_1594969269956,Explain,7,2,1,The yellow and the blue,0,0,0,0,2,0,2,0,0,0
user_1594969269956,Explain,8,2,0,The combination is matching,0,0,0,0,0,0,0,0,0,0
user_1595989201462,Explain,1,2,1,The lure is really big.,0,0,0,0,0,0,0,0,0,0
user_1595989201462,Explain,2,2,0,The fish did not like the shape.,0,0,0,0,0,0,0,0,0,0
user_1595989201462,Explain,3,2,0,the diamond shape is not popular with the fish,0,1,0,1,0,0,0,0,0,0
user_1595989201462,Explain,4,2,1,Fish prefer a bigger top section.,0,0,0,0,0,0,0,0,0,0
user_1595989201462,Explain,5,2,1,fish get trapped with a pointier shape at the bottom,1,,,0,0,0,0,0,0,0
user_1595989201462,Explain,6,2,0,The top part is not big enough and the bottom part is not pointy,,1,1,0,0,0,0,0,0,0
user_1595989201462,Explain,7,2,1,The bottom part is pointy,0,1,1,0,0,0,0,0,0,0
user_1595989201462,Explain,8,2,0,The bottom part is not pointy,0,,,0,0,0,0,0,0,0
user_1594923000872,Explain,1,2,1,"the color is bright and vivid, like a living one.",,0,0,0,1,1,0,0,0,0
user_1594923000872,Explain,2,2,0,"the color looks like grass or water, too similar to the surrounding subjects. so might no attractive enough.",1,0,0,0,1,1,0,0,0,0
user_1594923000872,Explain,3,2,0,"the shape of it is too ""square"" comparing to other living animals.",0,1,,,0,0,0,0,0,0
user_1594923000872,Explain,4,2,1,the yellow star under the blue part looks like a small living animal.,1,,,1,,0,,0,0,0
user_1594923000872,Explain,5,2,1,the color is bright and attractive.,,0,0,0,,,0,0,0,0
user_1594923000872,Explain,6,2,0,the shape of star doesn't look like a living animal,,,0,,0,0,0,0,0,0
user_1594923000872,Explain,7,2,1,the little dot on the yellow square looks like an eye of the living animal.,0,,,1,1,0,1,,,0
user_1594923000872,Explain,8,2,0,the shape is strange. and the color is too similar with the sorrounding.,0,0,0,0,,,0,0,0,0
user_1595203163633,Describe,1,2,1,YEllow and red. Looks like ice cream,0,1,1,0,2,0,2,0,0,0
user_1595203163633,Describe,2,2,0,"Green and blue, doesn't look steDY",0,0,0,0,2,0,2,0,0,0
user_1595203163633,Describe,3,2,0,TWO SHAPES THAT DON'T BELONG TOGETHER. YELLOW AND GREEN,0,0,0,0,2,0,2,0,0,0
user_1595203163633,Describe,4,2,1,YELLOW AND BLUE. OVAL SHAPED.,0,1,0,1,2,0,2,0,0,0
user_1595203163633,Describe,5,2,1,"BIGGER SHAPE IS ON TO, GREEN AND RED",0,0,0,0,2,0,2,0,0,0
user_1595203163633,Describe,6,2,0,GREEN AND BLUE. LOOKS SHARP,0,1,1,0,2,0,2,0,0,0
user_1595203163633,Describe,7,2,1,YELLOW AND BLUE DIAMONDS,0,2,0,2,2,0,2,0,0,0
user_1595203163633,Describe,8,2,0,GREEN AND RED. WITH THE DOT INSIDE. THE ONES WITH DOTS INSIDE ARE GOOD,0,0,0,0,2,0,2,1,0,1
user_1594234033507,Describe,1,2,1,it is a pink eye drop shape that has a small purple circle inside the eye drop shape near the sharper point of the eye drop shape with a yellow triangle placed below the round part of the eye drop shape with one of the points facing down.,0,2,0,2,2,0,2,1,0,1
user_1594234033507,Describe,2,2,0,it is a green circle with a blue eye drop shape placed below it where the point of the eye drop shape is facing the circle.,0,2,0,2,,0,,0,0,0
user_1594234033507,Describe,3,2,0,it is a yellow diamond with a circle placed below it with a small purple circle placed near the bottom of the circle,0,2,0,2,,0,,1,0,1
user_1594234033507,Describe,4,2,1,an oval shape with a star shape placed below it,0,2,0,2,0,0,0,0,0,0
user_1594234033507,Describe,5,2,1,a circle with a diamond shape place below it,0,2,0,2,0,0,0,0,0,0
user_1594234033507,Describe,6,2,0,a star shape with a circle placed below it,0,2,0,2,0,0,0,0,0,0
user_1594234033507,Describe,7,2,1,one big diamond shape with a smaller diamond shape placed below it,0,2,0,2,0,0,0,0,0,0
user_1594234033507,Describe,8,2,0,triangle with an oval placed below it,0,2,0,2,0,0,0,0,0,0
user_1594956097919,Explain,1,2,1,The fish thought it was food so it was attracted to it and bit it.,1,0,0,0,0,0,0,0,0,0
user_1594956097919,Explain,2,2,0,Does not look like food the fish typically eats.,1,0,0,0,0,0,0,0,0,0
user_1594956097919,Explain,3,2,0,Could possible look threatening to the fish with all of it's sharp edges so it's avoided.,1,,,0,0,0,0,0,0,0
user_1594956097919,Explain,4,2,1,It looks like food the fish eats.,1,0,0,0,0,0,0,0,0,0
user_1594956097919,Explain,5,2,1,Looks like food the fish will eat.,1,0,0,0,0,0,0,0,0,0
user_1594956097919,Explain,6,2,0,"Has many sharp edges, fish will avoid it.",,1,1,0,0,0,0,0,0,0
user_1594956097919,Explain,7,2,1,Looks like food the fish eats.,1,0,0,0,0,0,0,0,0,0
user_1594956097919,Explain,8,2,0,Looks threatening to the fish so they will avoid it.,1,0,0,0,0,0,0,0,0,0
user_1595280037347,Explain,1,2,1,They caught the fish with that lure combination because the fish is smaller and easier for the fish to latch onto.,1,0,0,0,0,0,0,0,0,0
user_1595280037347,Explain,2,2,0,She didn't catch the fish with that particular lure combination because the bottom part is hanging and the lure is also a circle.,0,1,0,1,0,0,0,0,0,0
user_1595280037347,Explain,3,2,0,They did not catch any fish because the top part of the lure is Dimond shape and the bottom part is a circle. The fish could have trouble holding on to it.,,2,0,2,0,0,0,0,0,0
user_1595280037347,Explain,4,2,1,She caught a fish with this lure combination because the top is oval shape and not a circle so they fish were probably able to grab it. The bottom piece is also start shaped and not circular.,,,,2,0,0,0,0,0,0
user_1595280037347,Explain,5,2,1,The bottom piece of the lure is a Dimond shape.,0,1,0,1,0,0,0,0,0,0
user_1595280037347,Explain,6,2,0,They didn't catch any fish because the combination of lures don't go together and the bottom part is circular.,0,1,,,0,0,0,0,0,0
user_1595280037347,Explain,7,2,1,The bottom part of the lure is Dimond shape so she was able to catch the fish.,,1,0,1,0,0,0,0,0,0
user_1595280037347,Explain,8,2,0,The combination doesn't go together and the bottom part of the lure is circular (oval shape) so she didn't catch the fish.,0,,1,,0,0,0,0,0,0
user_1594161195068,Explain,1,2,1,She might have caught a fish with this combination because it is pointy on the top and the bottom and because it is brightly colored so it is more likely to attract fish.,,1,1,0,1,1,0,0,0,0
user_1594161195068,Explain,2,2,0,This lure combination is round on the top and the bottom and is very different colors than the previous combination which may be why she could not catch any fish with it.,,,,0,0,0,0,0,0,0
user_1594161195068,Explain,3,2,0,She may not have caught fish with this combination because the body of the lure is a completely different shape than the first combination and it is round on the bottom rather than pointy. It is also several different colors than those used in the first combination.,,,,0,0,0,0,0,0,0
user_1594161195068,Explain,4,2,1,She may have caught a fish with this combination because the fish may have been attracted to this color combination and that the body is smooth on the sides rather than pointed.,,,,0,0,0,0,0,0,0
user_1594161195068,Explain,5,2,1,"It is a similar body shape and color to the first lure combination, and has the pointy bottom of the fourth lure combination so it may have been more successful in catching fish because of those similarities.",0,1,1,0,0,0,0,0,0,0
user_1594161195068,Explain,6,2,0,"This lure is similar to the third combination in that it is pointy on all four sides, which may have been why she could not catch any fish with it.",0,1,1,0,0,0,0,0,0,0
user_1594161195068,Explain,7,2,1,"She may have been successful with this because it is similar in color to the fourth combination, which was also used to catch fish.",0,0,0,0,0,0,0,0,0,0
user_1594161195068,Explain,8,2,0,"The colors are similar to the fifth combination, so I don't think they are at fault. The fish were probably not attracted to the shape of the lure and that is why she could not catch any fish.",,0,0,0,0,0,0,0,0,0
user_1595961818108,Describe,1,2,1,Two circles with two triangles.,0,,0,,0,0,0,,0,
user_1595961818108,Describe,2,2,0,one cirlcle with a water drop/ two circles with one triangle.,0,,0,,0,0,0,,0,
user_1595961818108,Describe,3,2,0,one square with two circles,0,,0,,0,0,0,,0,
user_1595961818108,Describe,4,2,1,one elipse with a star and a circle.,0,,0,,0,0,0,,0,
user_1595961818108,Describe,5,2,1,Three circles with one square,0,,0,,0,0,0,,0,
user_1595961818108,Describe,6,2,0,one star with one circle,0,2,0,2,0,0,0,0,0,0
user_1595961818108,Describe,7,2,1,two squares with one circle,0,,0,,0,0,0,,0,
